configuration_id,TARGET_CLASS,criterion,Coverage,BranchCoverage,CBranchCoverage,Total_Branches,Covered_Branches,Covered_Branches_Real,Total_Goals,Covered_Goals;
CMX,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
CMX,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5925925925925926,0.5925925925925926,0.5925925925925926,26,15,15,54,32
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
COVERAGE,net.sf.xisemele.impl.OperationsHelperImpl,BRANCH;CBRANCH,0.5555555555555556,0.5555555555555556,0.5555555555555556,26,14,14,54,30
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,0.90625,0.875,0.875,28,24,24,64,56
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,0.78125,0.8125,0.8125,28,22,22,64,52
DEFAULT,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,0.78125,0.75,0.75,28,20,20,64,48
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
CMX,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,1.0,1.0,28,28,28,64,64
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
COVERAGE,com.pmdesigns.jvc.tools.TokenMgrError,BRANCH;CBRANCH,1.0,0.96875,0.96875,28,27,27,64,62
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
CMX,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
COVERAGE,httpanalyzer.Password,BRANCH;CBRANCH,0.8035714285714286,0.8035714285714286,0.8035714285714286,54,43,43,112,90
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5226244343891403,0.5158371040723982,0.5113122171945701,212,108,108,442,227
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5384615384615384,0.5294117647058824,0.5294117647058824,212,111,111,442,234
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5429864253393665,0.5339366515837104,0.5339366515837104,212,112,112,442,236
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5633484162895928,0.5565610859728507,0.5520361990950227,212,117,117,442,245
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5588235294117647,0.5520361990950227,0.5475113122171946,212,116,116,442,243
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5339366515837104,0.5339366515837104,0.5339366515837104,212,112,112,442,236
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5723981900452488,0.5656108597285068,0.5610859728506787,212,119,119,442,249
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5316742081447964,0.5248868778280543,0.5203619909502263,212,110,110,442,231
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5678733031674208,0.5610859728506787,0.5565610859728507,212,118,118,442,247
DEFAULT,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5407239819004525,0.5339366515837104,0.5294117647058824,212,112,112,442,235
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.4615384615384615,0.4524886877828054,0.4524886877828054,212,94,94,442,200
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.4434389140271493,0.4434389140271493,0.4389140271493212,212,92,92,442,195
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5520361990950227,0.5384615384615384,0.5384615384615384,212,113,113,442,238
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5656108597285068,0.5520361990950227,0.5520361990950227,212,116,116,442,244
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5113122171945701,0.502262443438914,0.502262443438914,212,105,105,442,222
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5610859728506787,0.5520361990950227,0.5520361990950227,212,116,116,442,244
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5475113122171946,0.5384615384615384,0.5384615384615384,212,113,113,442,238
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5294117647058824,0.5203619909502263,0.5203619909502263,212,109,109,442,230
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5248868778280543,0.5113122171945701,0.5113122171945701,212,107,107,442,226
CMX,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.502262443438914,0.4932126696832579,0.4932126696832579,212,103,103,442,218
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5294117647058824,0.5203619909502263,0.5203619909502263,212,109,109,442,230
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5429864253393666,0.5610859728506787,0.5248868778280543,212,118,118,442,240
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5339366515837104,0.5248868778280543,0.5248868778280543,212,110,110,442,232
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.4524886877828054,0.4524886877828054,0.4524886877828054,212,94,94,442,200
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5158371040723982,0.5067873303167421,0.5067873303167421,212,106,106,442,224
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5520361990950227,0.5610859728506787,0.5248868778280543,212,118,118,442,240
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.4932126696832579,0.4886877828054298,0.4886877828054298,212,102,102,442,216
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5610859728506787,0.5520361990950227,0.5520361990950227,212,116,116,442,244
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5203619909502263,0.5067873303167421,0.502262443438914,212,106,106,442,223
COVERAGE,com.pmdesigns.jvc.tools.JVCParser,BRANCH;CBRANCH,0.5565610859728507,0.5475113122171946,0.5475113122171946,212,115,115,442,242
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6181818181818182,0.6181818181818182,0.6181818181818182,50,29,29,110,68
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
DEFAULT,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
DEFAULT,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.5818181818181818,0.5818181818181818,0.5818181818181818,50,27,27,110,64
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6181818181818182,0.6181818181818182,0.6181818181818182,50,29,29,110,68
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
CMX,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6181818181818182,0.6181818181818182,0.6181818181818182,50,29,29,110,68
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6363636363636364,0.6363636363636364,0.6363636363636364,50,30,30,110,70
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6545454545454545,0.6545454545454545,0.6545454545454545,50,31,31,110,72
COVERAGE,corina.formats.TucsonSimple,BRANCH;CBRANCH,0.6181818181818182,0.6181818181818182,0.6181818181818182,50,29,29,110,68
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
CMX,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
COVERAGE,org.petsoar.order.CreditCardInfo,BRANCH;CBRANCH,1.0,1.0,1.0,10,10,10,32,32
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
DEFAULT,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.5882352941176471,0.5882352941176471,0.5882352941176471,12,10,10,34,20
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.9411764705882352,0.9411764705882352,0.9411764705882352,12,11,11,34,32
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.9411764705882352,0.9411764705882352,0.9411764705882352,12,11,11,34,32
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.0,0.0,0.0,12,0,0,34,0
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.9411764705882352,0.9411764705882352,0.9411764705882352,12,11,11,34,32
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.5882352941176471,0.5882352941176471,0.5882352941176471,12,10,10,34,20
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,1.0,1.0,1.0,12,12,12,34,34
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.5882352941176471,0.5882352941176471,0.5882352941176471,12,10,10,34,20
COVERAGE,net.sourceforge.schemaspy.model.xml.TableMeta,BRANCH;CBRANCH,0.5882352941176471,0.5882352941176471,0.5882352941176471,12,10,10,34,20
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
COVERAGE,de.beiri22.stringincrementor.helper.IndexedString,BRANCH;CBRANCH,1.0,1.0,1.0,20,20,20,40,40
